date,topology,bias,max_generations,max_per_generation,log
24-03-2021-13:57:04,"[2, 16, 16, 16, 1]",0.01,200,12,"['Individuo 0 | Fitness 1.5792135353266448 | Fit Err 1.246483976018842', 'Individuo 1 | Fitness 0.045078386226012096 | Fit Err 0.0010025519365029548', 'Individuo 2 | Fitness 1.5036945973169031 | Fit Err 1.1300976576208268', 'Individuo 3 | Fitness 3.227193225313915 | Fit Err 5.206419943788419', 'Individuo 4 | Fitness 2.0565710647942237 | Fit Err 2.1141253459549847', 'Individuo 5 | Fitness 1.0273137213181733 | Fit Err 0.5273785918879014', 'Individuo 6 | Fitness 1.969979667185959 | Fit Err 1.9398189956628953', 'Individuo 7 | Fitness 0.6521826053656046 | Fit Err 0.2124754655891243', 'Individuo 8 | Fitness 0.37768162384517434 | Fit Err 0.07120844500801032', 'Individuo 9 | Fitness 1.0622559787688768 | Fit Err 0.5638752504214816', 'Individuo 10 | Fitness 0.8708789929618093 | Fit Err 0.378953891493199', 'Individuo 11 | Fitness 0.1045553008394278 | Fit Err 0.005434583876559798', 'Best fitness: 0.045078386226012096', 'Geracao: 1 de 200', 'Individuo 0 | Fitness 0.056605367640383646 | Fit Err 0.0015851472125593808', 'Individuo 1 | Fitness 0.39205393432337754 | Fit Err 0.07673557252892259', 'Individuo 2 | Fitness 0.8269664783569861 | Fit Err 0.3416887332195707', 'Individuo 3 | Fitness 1.5353177023740563 | Fit Err 1.1781396733008636', 'Individuo 4 | Fitness 1.978993529625014 | Fit Err 1.9576140420899484', 'Individuo 5 | Fitness 3.1947100536238726 | Fit Err 5.102127795346636', 'Individuo 6 | Fitness 0.44353862408002964 | Fit Err 0.09823023893817891', 'Individuo 7 | Fitness 0.4499041495591605 | Fit Err 0.10107194565040799', 'Individuo 8 | Fitness 1.9500352730337402 | Fit Err 1.900733817455977', 'Individuo 9 | Fitness 0.19649430781564872 | Fit Err 0.01924610320963076', 'Individuo 10 | Fitness 2.42983596739907 | Fit Err 2.9513225084428667', 'Individuo 11 | Fitness 1.1794271580061355 | Fit Err 0.6951704273738131', 'Best fitness: 0.056605367640383646', 'Geracao: 2 de 200', 'Individuo 0 | Fitness 0.4837797148919082 | Fit Err 0.1168763173559804', 'Individuo 1 | Fitness 0.2932221383511239 | Fit Err 0.04290168956809747', 'Individuo 2 | Fitness 0.82802945226375 | Fit Err 0.34256802307242384', 'Individuo 3 | Fitness 1.534277422027884 | Fit Err 1.1765433656456568', 'Individuo 4 | Fitness 1.9815408511335397 | Fit Err 1.9626576551001764', 'Individuo 5 | Fitness 3.250707496492235 | Fit Err 5.282574446626459', 'Individuo 6 | Fitness 3.2408488835821077 | Fit Err 5.250578533442622', 'Individuo 7 | Fitness 0.36697045814008766 | Fit Err 0.06722361243633088', 'Individuo 8 | Fitness 1.6041419035613456 | Fit Err 1.2861544258096402', 'Individuo 9 | Fitness 1.5506123093713227 | Fit Err 1.2017341282941219', 'Individuo 10 | Fitness 0.30643316638030627 | Fit Err 0.04685875777901613', 'Individuo 11 | Fitness 0.11939568023083504 | Fit Err 0.007091890524822656', 'Best fitness: 0.11939568023083504', 'Geracao: 3 de 200', 'Individuo 0 | Fitness 0.2921996679505856 | Fit Err 0.04260270807483106', 'Individuo 1 | Fitness 0.4735328430845851 | Fit Err 0.11197466188695976', 'Individuo 2 | Fitness 0.9536876912635486 | Fit Err 0.45447404492641974', 'Individuo 3 | Fitness 1.209311524537418 | Fit Err 0.7308544332321458', 'Individuo 4 | Fitness 3.2350693202694347 | Fit Err 5.23186627767819', 'Individuo 5 | Fitness 3.177100026454488 | Fit Err 5.046029204040618', 'Individuo 6 | Fitness 0.262234969887304 | Fit Err 0.03430496422493142', 'Individuo 7 | Fitness 1.5404838412691575 | Fit Err 1.1860831324533088', 'Individuo 8 | Fitness 1.504511745158863 | Fit Err 1.1313264871369362', 'Individuo 9 | Fitness 3.254671467831233 | Fit Err 5.295466825317006', 'Individuo 10 | Fitness 1.6847190990017618 | Fit Err 1.4186338505409535', 'Individuo 11 | Fitness 1.5637575134314738 | Fit Err 1.2221996981526637', 'Best fitness: 0.262234969887304', 'Geracao: 4 de 200', 'Individuo 0 | Fitness 0.3337208084875193 | Fit Err 0.0555847177662355', 'Individuo 1 | Fitness 0.8250156288449652 | Fit Err 0.3400779342305732', 'Individuo 2 | Fitness 1.6171811057086087 | Fit Err 1.3071522549987467', 'Individuo 3 | Fitness 1.510291531119261 | Fit Err 1.1400372120259452', 'Individuo 4 | Fitness 3.16453658082018 | Fit Err 5.0061965697002915', 'Individuo 5 | Fitness 3.2166599876045745 | Fit Err 5.172485784931848', 'Individuo 6 | Fitness 0.23191927805471707 | Fit Err 0.026823744983294172', 'Individuo 7 | Fitness 0.06231277622104594 | Fit Err 0.0019227922073207602', 'Individuo 8 | Fitness 0.0778862554600671 | Fit Err 0.003009813518157396', 'Individuo 9 | Fitness 0.05955900871664252 | Fit Err 0.0017558150570395569', 'Individuo 10 | Fitness 2.2168494252618136 | Fit Err 2.456545677314238', 'Individuo 11 | Fitness 0.08993243287886989 | Fit Err 0.004016986511892558', 'Best fitness: 0.05955900871664252', 'Geracao: 5 de 200', 'Individuo 0 | Fitness 1.2464116545190171 | Fit Err 0.7763971277640612', 'Individuo 1 | Fitness 0.398114817825714 | Fit Err 0.079128314640853', 'Individuo 2 | Fitness 0.6150680498775979 | Fit Err 0.18896987757515235', 'Individuo 3 | Fitness 1.5739424568488527 | Fit Err 1.2381752909986468', 'Individuo 4 | Fitness 2.1670068227500963 | Fit Err 2.347309227875908', 'Individuo 5 | Fitness 3.2312847259698847 | Fit Err 5.219631149725345', 'Individuo 6 | Fitness 0.5484211388392113 | Fit Err 0.15021839142119697', 'Individuo 7 | Fitness 0.779917368001428 | Fit Err 0.303901620244737', 'Individuo 8 | Fitness 0.07033093527660209 | Fit Err 0.0024521659478578157', 'Individuo 9 | Fitness 1.3131936618520024 | Fit Err 0.86184488366558', 'Individuo 10 | Fitness 0.36506194116248936 | Fit Err 0.06652563686031367', 'Individuo 11 | Fitness 1.6120133897775193 | Fit Err 1.2988100253940709', 'Best fitness: 0.07033093527660209', 'Geracao: 6 de 200', 'Individuo 0 | Fitness 0.021424040881827693 | Fit Err 0.0002231125515885638', 'Individuo 1 | Fitness 0.6329590310284072 | Fit Err 0.2001287247709016', 'Individuo 2 | Fitness 0.7781594768804134 | Fit Err 0.3025326828863352', 'Individuo 3 | Fitness 1.225806176927273 | Fit Err 0.7509326948434504', 'Individuo 4 | Fitness 1.6333188938808028 | Fit Err 1.3333753538858404', 'Individuo 5 | Fitness 0.8164104076626378 | Fit Err 0.3330180987476385', 'Individuo 6 | Fitness 0.07535901157408673 | Fit Err 0.002816927609239443', 'Individuo 7 | Fitness 0.09862335705627706 | Fit Err 0.004833741271408075', 'Individuo 8 | Fitness 0.040524419806921674 | Fit Err 0.0008090019744017363', 'Individuo 9 | Fitness 0.1415577690839777 | Fit Err 0.009976878663291186', 'Individuo 10 | Fitness 0.9423268769827308 | Fit Err 0.44370731847891853', 'Individuo 11 | Fitness 0.48740395469706754 | Fit Err 0.11863513134076141', 'Best fitness: 0.021424040881827693', 'Geracao: 7 de 200', 'Individuo 0 | Fitness 0.045041732553840176 | Fit Err 0.0010009113159596809', 'Individuo 1 | Fitness 0.7273168318492915 | Fit Err 0.26427673689609055', 'Individuo 2 | Fitness 0.17578332202946742 | Fit Err 0.015397198155248884', 'Individuo 3 | Fitness 0.776924124475685 | Fit Err 0.3015725153588122', 'Individuo 4 | Fitness 0.9563216210946645 | Fit Err 0.45698867000023513', 'Individuo 5 | Fitness 1.646181405905895 | Fit Err 1.3544628011533828', 'Individuo 6 | Fitness 0.6815795643125634 | Fit Err 0.23207092237495813', 'Individuo 7 | Fitness 0.13925544847089236 | Fit Err 0.009654308329873412', 'Individuo 8 | Fitness 0.06487913401791555 | Fit Err 0.002085232275251949', 'Individuo 9 | Fitness 0.038245875481949354 | Fit Err 0.0007199447330458025', 'Individuo 10 | Fitness 0.12339828573611722 | Fit Err 0.00757659397558538', 'Individuo 11 | Fitness 0.3511033332455438 | Fit Err 0.061531489308092026', 'Best fitness: 0.038245875481949354', 'Geracao: 8 de 200', 'Individuo 0 | Fitness 0.03805872082288136 | Fit Err 0.0007128604990901471', 'Individuo 1 | Fitness 0.17093644067644573 | Fit Err 0.014558397443363092', 'Individuo 2 | Fitness 0.0341091110887235 | Fit Err 0.0005715279963048231', 'Individuo 3 | Fitness 0.6706102071992665 | Fit Err 0.22465788693776179', 'Individuo 4 | Fitness 0.7877641867179441 | Fit Err 0.31004992268167664', 'Individuo 5 | Fitness 1.6321675967167326 | Fit Err 1.3314959266070223', 'Individuo 6 | Fitness 3.1708173130470043 | Fit Err 5.026090016165397', 'Individuo 7 | Fitness 2.306062877612763 | Fit Err 2.6582712238885446', 'Individuo 8 | Fitness 3.2047690743701334 | Fit Err 5.134311024297289', 'Individuo 9 | Fitness 1.6114662296487323 | Fit Err 1.2979283097802559', 'Individuo 10 | Fitness 0.13402288264971546 | Fit Err 0.008940904672074786', 'Individuo 11 | Fitness 0.8818654360597447 | Fit Err 0.3885788090276039', 'Best fitness: 0.0341091110887235', 'Geracao: 9 de 200', 'Individuo 0 | Fitness 0.07625679969482234 | Fit Err 0.002884717709939682', 'Individuo 1 | Fitness 0.16133331808820336 | Fit Err 0.012965864767248243', 'Individuo 2 | Fitness 3.0684852782561802 | Fit Err 4.706880450853976', 'Individuo 3 | Fitness 1.6081879446451788 | Fit Err 1.2926518212676488', 'Individuo 4 | Fitness 2.3356831557218207 | Fit Err 2.7270072420146043', 'Individuo 5 | Fitness 2.6053105371018868 | Fit Err 3.3930399492059298', 'Individuo 6 | Fitness 2.4622245366725637 | Fit Err 3.030536212135208', 'Individuo 7 | Fitness 1.5681471772055258 | Fit Err 1.2290723855356678', 'Individuo 8 | Fitness 1.468216914145861 | Fit Err 1.0773900334177535', 'Individuo 9 | Fitness 1.5044398724058348 | Fit Err 1.1312183778805205', 'Individuo 10 | Fitness 2.6732785053624495 | Fit Err 3.572407045064837', 'Individuo 11 | Fitness 0.31688289453969665 | Fit Err 0.05011236455756634', 'Best fitness: 0.07625679969482234', 'Geracao: 10 de 200', 'Individuo 0 | Fitness 0.1846897145313527 | Fit Err 0.01699978341247687', 'Individuo 1 | Fitness 0.06349271306018656 | Fit Err 0.0019966594919535365', 'Individuo 2 | Fitness 0.18984249001867223 | Fit Err 0.01796317776123923', 'Individuo 3 | Fitness 2.270967592508 | Fit Err 2.5779656578330385', 'Individuo 4 | Fitness 3.1830667987912604 | Fit Err 5.065002247743983', 'Individuo 5 | Fitness 3.2238022377057662 | Fit Err 5.1954833382470405', 'Individuo 6 | Fitness 3.209070457775887 | Fit Err 5.1481039253476375', 'Individuo 7 | Fitness 3.239744240502794 | Fit Err 5.2469994936633615', 'Individuo 8 | Fitness 3.188678198456418 | Fit Err 5.082877768196096', 'Individuo 9 | Fitness 3.2000498290607102 | Fit Err 5.119199484287021', 'Individuo 10 | Fitness 1.9747879557512964 | Fit Err 1.9493013437034667', 'Individuo 11 | Fitness 2.010004191275046 | Fit Err 2.0194554682142427', 'Best fitness: 0.06349271306018656', 'Geracao: 11 de 200', 'Individuo 0 | Fitness 1.527624693096702 | Fit Err 1.1663603590714673', 'Individuo 1 | Fitness 1.9281835286122389 | Fit Err 1.8583674499471887', 'Individuo 2 | Fitness 2.3226353262228008 | Fit Err 2.696620683711181', 'Individuo 3 | Fitness 3.2238395057579075 | Fit Err 5.1956034725909666', 'Individuo 4 | Fitness 3.2190229085055018 | Fit Err 5.180088580869057', 'Individuo 5 | Fitness 3.1770969884665825 | Fit Err 5.0460195529651735', 'Individuo 6 | Fitness 0.8901159873987428 | Fit Err 0.3958862457151998', 'Individuo 7 | Fitness 0.1306194875824406 | Fit Err 0.008491584421874946', 'Individuo 8 | Fitness 0.40310580591571504 | Fit Err 0.08112625863970434', 'Individuo 9 | Fitness 0.4416275072619648 | Fit Err 0.09738498433302979', 'Individuo 10 | Fitness 0.08248942682647042 | Fit Err 0.0033775509410318687', 'Individuo 11 | Fitness 0.4622489686332582 | Fit Err 0.10669842481066548', 'Best fitness: 0.08248942682647042', 'Geracao: 12 de 200', 'Individuo 0 | Fitness 0.15625214670383444 | Fit Err 0.01216053603076715', 'Individuo 1 | Fitness 0.19084954879281973 | Fit Err 0.018154565272573597', 'Individuo 2 | Fitness 0.4666320121987519 | Fit Err 0.10873277280066843', 'Individuo 3 | Fitness 0.15846229186910682 | Fit Err 0.012507655284644268', 'Individuo 4 | Fitness 2.5064007554096643 | Fit Err 3.1402704981324447', 'Individuo 5 | Fitness 3.0561166357134435 | Fit Err 4.669007655551513']"
